id,host_id,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host_name,neighbourhood_group,neighbourhood,room_type
13782533,15700083,40.71609,-73.9025,30,20,0,,,1,0,Very private/cute/spacious room,Sarah,Queens,Maspeth,Private room
563442,2770788,40.73514,-73.99954,197,14,29,2016-12-05,0.36,1,0,Designer Studio in the HEART of WV!,Laura,Manhattan,West Village,Entire home/apt
25085816,77716287,40.80173,-73.94035,65,2,11,2019-05-09,0.83,1,365,Master bedroom in E Harlem with balcony&Doorman,Marwa,Manhattan,East Harlem,Private room
249414,1306587,40.73291,-74.00059,246,4,6,2017-06-28,0.16,1,0,Large & bright 900ft² 1br in WV,Andy,Manhattan,West Village,Entire home/apt
4293935,1141935,40.67391,-73.9472,99,1,74,2019-06-09,1.34,3,290,Beautiful  brownstone room,Ana,Brooklyn,Crown Heights,Private room
35900875,270029540,40.81561,-73.94823000000001,99,1,1,2019-06-30,1.0,1,256,Private Bedroom en-suite Bathroom - Manhattan,Aamir,Manhattan,Harlem,Private room
13757845,5514044,40.73942,-74.00065,199,2,1,2016-09-16,0.03,1,0,Centrally Located One Bedroom Apt,Garron,Manhattan,Chelsea,Entire home/apt
22174455,5132258,40.82434,-73.95066,200,3,14,2019-03-09,0.73,2,0,Adorable Hamilton Heights Apartment,Jessica,Manhattan,Harlem,Entire home/apt
5991434,31108509,40.6409,-73.99891,150,3,51,2019-06-28,1.07,1,180,Charming Studio Apt w Home Theater,David,Brooklyn,Borough Park,Entire home/apt
32503167,244182582,40.72088,-73.99311999999999,86,30,0,,,4,310,Beautiful apt in Nolita - your perfect stay,Milena,Manhattan,Lower East Side,Private room
21366188,154705359,40.66875,-73.78506,96,1,259,2019-07-07,12.99,1,307,Studio apartment near JFK airport /Free parking,Anabell,Queens,Jamaica,Entire home/apt
15648993,57125089,40.68118,-73.91107,119,2,152,2019-06-24,4.68,1,14,Brooklyn Historic Brownstone with Garden,Lauren & Anthony,Brooklyn,Bedford-Stuyvesant,Entire home/apt
2998174,5684941,40.69666,-73.93248,59,20,16,2018-10-11,0.28,1,54,Sanctuary Bedroom in Huge Duplex,Jade,Brooklyn,Bushwick,Private room
28584690,42601145,40.77481,-73.95558,60,1,48,2019-06-27,4.97,1,8,Upper East Cozy Apt,Eva,Manhattan,Upper East Side,Private room
17266255,29893723,40.73115,-74.00429,158,1,5,2017-05-11,0.18,1,0,Custom Designed West Village 2 Bedroom,Sam,Manhattan,West Village,Entire home/apt
35319436,8835932,40.6774,-74.00304,199,2,0,,,1,11,jungle oasis loft in red hook,Brandi,Brooklyn,Red Hook,Entire home/apt
8473811,36889012,40.68251,-73.91944000000001,200,1,52,2019-06-22,1.82,4,359,NYC.ANGUS.5. 20.min to manhattan,Michael,Brooklyn,Bedford-Stuyvesant,Entire home/apt
16933481,359480,40.66398,-73.99041,77,3,4,2018-11-25,0.14,1,0,Entire 3rd Floor of Brooklyn brownstone,Autumn,Brooklyn,South Slope,Entire home/apt
10143705,31698014,40.72747,-73.98833,60,5,2,2016-01-17,0.05,1,0,Studio Apartment,Janine,Manhattan,East Village,Entire home/apt
21781648,98014,40.66821,-73.98834000000001,245,3,0,,,1,0,3 Bedroom designer apartment with views,Raza,Brooklyn,South Slope,Entire home/apt
17922242,14135981,40.72439,-73.97606999999999,130,5,2,2019-06-11,1.58,1,363,Spacious and quiet East Village Private Studio,Elsa,Manhattan,East Village,Entire home/apt
22134428,159726656,40.78898,-73.97418,53,3,7,2018-12-31,0.38,1,0,"Spacious living room, walk-in closet",Uttara,Manhattan,Upper West Side,Shared room
27748069,4233057,40.79709,-73.93585999999999,61,3,8,2019-04-22,0.85,3,95,NYC NARNIA ROOM Walking Distance to Central Park!,Hajah,Manhattan,East Harlem,Private room
27876980,121657084,40.7571,-73.98014,95,3,28,2019-06-15,2.71,1,0,"Private, big, clean cozy room, in TIMES SQUARE",Naor,Manhattan,Midtown,Private room
660036,3330459,40.78754,-73.96989,113,1,93,2019-05-21,1.12,1,2,Great Apt Steps from Central Park,Lynne,Manhattan,Upper West Side,Private room
7144807,37360127,40.61363,-74.12151999999999,45,30,0,,,1,365,"Spacious, Clean , Close to Local Transportation",Mel,Staten Island,Castleton Corners,Private room
30692462,229737810,40.68006,-73.94711,125,3,1,2019-01-02,0.16,1,95,Bright 2-bedroom in Brooklyn,Cameron,Brooklyn,Bedford-Stuyvesant,Entire home/apt
13083221,46407854,40.66117,-73.94317,55,1,0,,,1,0,1 bedroom in a 3 bedroom apartment,Deniz,Brooklyn,Prospect-Lefferts Gardens,Private room
35464662,25012594,40.76801,-73.96896,140,2,2,2019-06-22,2.0,1,105,BEAUTIFUL MADISON AVE STUDIO -- EXPERIENCED HOST!,Shane,Manhattan,Upper East Side,Entire home/apt
16230905,49900664,40.76954,-73.94904,91,2,2,2016-12-19,0.06,1,0,Bright & Sunny Studio in the Upper East Side,Kelcey,Manhattan,Upper East Side,Entire home/apt
413876,2059155,40.70537,-74.00992,160,1,36,2018-09-26,0.57,1,365,Finest Gateway to historic Financial District,Dan,Manhattan,Financial District,Entire home/apt
6970965,36551297,40.76194,-73.91881,70,2,8,2016-12-23,0.16,1,0,"Cozy and Spacious, 1 Bedroom, Astoria",Sebastian,Queens,Astoria,Private room
4594620,1520215,40.68598,-73.98004,250,3,0,,,1,0,Spacious Full 2br Holiday Home ,Brad,Brooklyn,Boerum Hill,Entire home/apt
4365765,22661810,40.63213,-73.94598,55,4,10,2019-01-01,0.2,2,100,Beautiful spacious bedroom,Marie,Brooklyn,East Flatbush,Private room
15734642,8076786,40.65888,-74.00044,89,1,2,2019-06-25,0.1,3,281,"Sunny huge room, 15m away from Manhattan",Suri,Brooklyn,Sunset Park,Private room
4296126,22299389,40.7555,-73.99369,259,4,25,2019-06-17,0.44,1,255,POSH  High Rise near Times Square,Lindsay Alexa,Manhattan,Hell's Kitchen,Entire home/apt
309342,1586945,40.79044,-73.97513000000001,99,3,14,2015-08-19,0.22,1,365,Giant Sunny Bedroom & Private Bath in my Apartment,Ben,Manhattan,Upper West Side,Private room
35277302,6057887,40.84853,-73.93805,79,4,2,2019-06-10,1.87,5,16,Elegant Room in Upper Manhattan-18min Time Square,Mutaz,Manhattan,Washington Heights,Private room
16663520,110198200,40.660340000000005,-73.95981,225,2,64,2019-07-03,2.24,2,337,Brooklyn's Bed & Breakfast (3 BR),Athelstan,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
29360292,48049796,40.72935,-73.98441,100,1,10,2019-06-13,1.15,2,90,COZY ROOM TO CRASH,Chester,Manhattan,East Village,Private room
29923252,43044876,40.74824,-73.89961,30,29,1,2019-04-01,0.3,5,1,ONE Bed Room ￫￫￫20mins to Manhattan ☆彡 Wow! COZY!,Haruhisa,Queens,Woodside,Private room
6536744,8479809,40.66153,-73.96240999999999,75,5,0,,,1,0,Spacious One-Bedroom near Prospect Park,A,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
4772987,24597265,40.77183,-73.90973000000001,50,6,17,2019-06-02,0.34,8,365,Queen size bedroom. 15 min to NYC,Freda,Queens,Ditmars Steinway,Private room
34196510,252604696,40.74948,-73.99506,199,1,0,,,20,189,Midtown West Hotel - Boutique Queen,Erin,Manhattan,Chelsea,Private room
34614782,107069094,40.71912,-73.95727,240,3,3,2019-07-01,2.0,1,85,Cozy & Charming Oasis in Williamsburg Brooklyn,Jimmo And Ames,Brooklyn,Williamsburg,Entire home/apt
29909077,224892300,40.6614,-73.93867,110,2,3,2018-12-31,0.38,1,176,Gorgeous Room with private bath in Crown Heights,Jose,Brooklyn,East Flatbush,Private room
10078736,51716739,40.68886,-73.93084,225,2,68,2019-06-04,1.69,3,273,Newly Renovated Carriage House,Harvin,Brooklyn,Bedford-Stuyvesant,Entire home/apt
35800448,243288727,40.76793,-73.9882,190,30,0,,,7,354,LUXUARY 2 BEDROOM APARTMENT,Matt,Manhattan,Hell's Kitchen,Entire home/apt
22994960,96317547,40.74827,-73.97851,120,3,0,,,1,0,Studio Apartment in Murray Hill,Adam,Manhattan,Murray Hill,Private room
21141704,5443000,40.73091,-73.98223,110,2,29,2019-06-16,1.47,2,0,Private bedroom hideaway in East Village gem,Erin,Manhattan,East Village,Private room
8272327,38465372,40.6869,-73.99741,225,3,38,2019-06-30,0.96,1,135,Quiet Brownstone Parlor Studio,Nadege & Charles,Brooklyn,Cobble Hill,Entire home/apt
7718995,25169596,40.77148,-73.98226,182,1,221,2019-06-10,4.65,2,327,Private Space with Outdoor Patio,Jessica,Manhattan,Upper West Side,Private room
33488037,4977373,40.72078,-74.00726,300,4,5,2019-07-01,2.88,1,20,"Beautiful, eclectic large Soho-Tribeca 2-Bed Apt",Jesse,Manhattan,Tribeca,Entire home/apt
6105240,184833,40.72123,-73.95357,245,7,6,2018-05-08,0.12,1,67,Ideal Greenpoint Location,Edward,Brooklyn,Greenpoint,Entire home/apt
28259695,106667717,40.82761,-73.94192,85,1,9,2019-05-04,0.9,1,364,D&G Chateau,Darian,Manhattan,Harlem,Private room
13426171,30283594,40.76207,-73.99937,239,30,0,,,121,365,Stunning New High-Rise Apartment - 1 Bedroom NYC,Kara,Manhattan,Hell's Kitchen,Entire home/apt
22617426,166286543,40.67439,-73.95286,35,10,5,2019-02-01,0.29,2,350,Beautiful Private Bedroom for rent  Crown Heights,Mark,Brooklyn,Crown Heights,Private room
32190629,92510990,40.76235,-73.92651,100,3,5,2019-06-01,1.4,1,42,Charming Astoria,Kristen,Queens,Long Island City,Private room
3838375,177233,40.79903,-73.96451,249,2,80,2019-07-06,1.35,1,58,"Cheerful, Comfortable & Convenient",Lisa,Manhattan,Upper West Side,Entire home/apt
8186181,56350,40.75463,-73.97445,124,2,14,2018-06-28,0.42,1,0,AMAZING LOCATION Large Studio Centrally Located,Steven,Manhattan,Midtown,Entire home/apt
535095,598770,40.6744,-73.96558,90,7,43,2019-06-29,0.52,1,38,Beautiful bedroom in Prospect Heights,Maite & Javi,Brooklyn,Prospect Heights,Private room
33116655,38604449,40.75563,-73.90493000000001,50,2,1,2019-05-11,0.51,2,262,Very quite and convenient location.,Pasang,Queens,Woodside,Private room
11650863,61800014,40.72093,-73.98493,140,1,144,2019-06-23,3.63,1,98,Cozy East Village Home,Shasta,Manhattan,Lower East Side,Entire home/apt
29929331,30985759,40.759640000000005,-73.99002,70,1,59,2019-07-04,7.47,6,314,“TIME SQUARE” 43rd street SINGLE BED,Taz,Manhattan,Hell's Kitchen,Shared room
7124926,2055744,40.68842,-73.97254000000001,149,4,1,2015-12-31,0.02,1,0,Sunny 2BR in Heart of Fort Greene,Hila,Brooklyn,Fort Greene,Entire home/apt
5261712,17491348,40.72878,-73.97747,60,7,1,2015-05-15,0.02,1,0,Large bedroom in East Village,Valentin,Manhattan,East Village,Private room
23004287,166204258,40.6092,-73.9572,27,1,1,2018-02-05,0.06,1,0,"Brooklyn,  KingsHwy . 1 room for 1 person",Olga,Brooklyn,Sheepshead Bay,Private room
15056748,20598700,40.70015,-73.92506999999999,40,1,5,2017-06-30,0.15,1,0,"Sunny private bedroom in Bushwick, Brooklyn",Natalia,Brooklyn,Bushwick,Private room
982038,5378922,40.688590000000005,-73.9729,130,9,3,2018-09-25,0.04,1,329,Entire 1bdrm cnr of Fort Greene- off Park,Eileen,Brooklyn,Fort Greene,Entire home/apt
25348802,23121862,40.75815,-73.96489,165,4,0,,,1,12,Cozy & comfortable STUDIO in MIDTOWN NYC,Robin,Manhattan,Midtown,Shared room
36305071,22200018,40.68437,-73.93508,75,2,0,,,2,115,Eclectic and Peaceful Suite with Private Bathroom,Lucia,Brooklyn,Bedford-Stuyvesant,Private room
14183900,20132140,40.72094,-73.98649,228,1,1,2016-08-08,0.03,1,0,Spacious Apartment in the Heart of LES,Helen,Manhattan,Lower East Side,Entire home/apt
17893069,10838291,40.73307,-73.99277,250,7,1,2017-05-13,0.04,1,0,Spacious 1-Bedroom Apartment in Greenwich Village,Brian,Manhattan,Greenwich Village,Entire home/apt
33077121,4037192,40.72355,-73.87456,100,30,1,2019-05-31,0.77,1,323,Bright and Spacious Queens Townhouse,Lukasz,Queens,Middle Village,Entire home/apt
16781601,74633496,40.8562,-73.90899,43,3,36,2019-06-10,1.26,5,365,Room 14,Justine,Bronx,University Heights,Private room
20835690,1651791,40.73145,-74.00184,114,1,10,2017-11-28,0.47,1,0,CHARMING OLD WORLD FLAT - WEST VILLAGE NEAR SOHO,Juliana,Manhattan,West Village,Private room
29706358,259123,40.73492,-73.99604000000001,300,2,2,2018-12-15,0.26,1,11,Bright and Airy Greenwich Village Junior 1 Bedroom,Caitlin,Manhattan,Greenwich Village,Entire home/apt
24159289,41366374,40.75047,-73.9408,150,1,0,,,1,0,Great View of New York city,Jiangyang,Queens,Long Island City,Entire home/apt
20861411,12374283,40.72411,-73.97825999999999,150,3,103,2019-07-01,4.71,4,94,East Village Rooftop Oasis w/ Private Entrance!,Ryan,Manhattan,East Village,Private room
16236157,2748223,40.80447,-73.94623,120,14,1,2017-01-01,0.03,1,188,Beautiful townhouse apt on historic street,Ming,Manhattan,Harlem,Entire home/apt
22069581,137858241,40.73067,-73.80691,45,1,9,2019-07-05,0.48,1,328,Luxury Private room located in Fresh Meadows,Holyfield,Queens,Flushing,Private room
9979094,51278789,40.74071,-73.86498,36,16,55,2019-05-28,1.43,2,110,Sunny Room Downtown Queens NYC,Grace,Queens,Corona,Private room
10938544,10583598,40.66324,-73.95963,40,2,9,2016-08-24,0.22,1,0,"Spacious, Private Room Near Subway",Devon,Brooklyn,Prospect-Lefferts Gardens,Private room
2807615,14361027,40.78882,-73.97945,179,2,15,2017-05-20,0.26,1,0,1 bedroom in the heart of the UWS,Matthew,Manhattan,Upper West Side,Entire home/apt
27425265,147590647,40.61699,-74.01042,55,1,39,2019-07-07,3.45,1,45,Brooklyn House,Ava,Brooklyn,Dyker Heights,Private room
23728251,9223263,40.71665,-73.96269000000001,45,3,3,2018-04-11,0.19,1,0,Private Room in Big Classic Williamsburg Art Space,Eric,Brooklyn,Williamsburg,Private room
27807260,50169207,40.79409,-73.94006999999999,150,2,2,2019-06-10,0.24,2,67,Private room in East Harlem,Richie,Manhattan,East Harlem,Private room
33801781,69831679,40.72059,-73.98514,170,3,6,2019-07-01,2.57,1,235,Lower East Side Classic Vibes,May,Manhattan,Lower East Side,Entire home/apt
13114542,58735878,40.82889,-73.94599000000001,40,1,1,2016-05-27,0.03,1,0,NYC,Jiandong,Manhattan,Harlem,Private room
32445673,28556029,40.81213,-73.93751999999999,95,3,16,2019-06-30,4.07,1,0,Sunny King-Sized Manhattan 1BR w/Views Awaits You!,Cheyenne,Manhattan,East Harlem,Entire home/apt
3281606,16509287,40.80002,-73.95559,155,2,14,2018-12-09,0.23,1,172,"great spacious 2BR duplex apt in S. Harlem, NYC",Taller,Manhattan,Harlem,Private room
30526468,10674184,40.685,-73.97275,185,4,8,2019-06-16,1.33,1,0,"Elegant Ft. Greene One-Bedroom, 5 min from Subway",R.,Brooklyn,Fort Greene,Entire home/apt
771436,4070269,40.78027,-73.90821,250,28,0,,,1,88,3BR/3 Bath House in Astoria,William,Queens,Ditmars Steinway,Entire home/apt
11045529,57322543,40.76355,-73.99391,150,1,52,2019-06-20,1.26,1,7,Centrally located Midtown 1BR,Richard,Manhattan,Hell's Kitchen,Entire home/apt
23515323,1687425,40.73075,-73.95725,80,2,0,,,1,0,Room with a view in Greenpoint,Alex,Brooklyn,Greenpoint,Private room
9606832,49709755,40.723040000000005,-73.95239000000001,135,1,0,,,1,0,HIP MODERN 2BR1b Williamsburg/Grnpt,Julianna,Brooklyn,Greenpoint,Entire home/apt
34307310,20500770,40.72712,-73.98402,200,3,4,2019-06-30,1.97,1,4,St Marks PL,Ofer,Manhattan,East Village,Entire home/apt
9692740,50013026,40.80012,-73.96441,50,1,2,2015-12-04,0.05,1,0,Convenient apartment in Manhattan,Abby,Manhattan,Upper West Side,Private room
23435615,125431405,40.697,-73.93115999999999,35,1,1,2018-05-12,0.07,1,0,Private New Brooklyn Room,Kacey,Brooklyn,Bushwick,Private room
15482081,99392252,40.69143,-73.94301999999999,50,1,186,2019-05-29,5.65,4,0,Spacious Room in Stylish Brooklyn - Close to Train,Michael,Brooklyn,Bedford-Stuyvesant,Private room
24942474,45376603,40.69495,-73.92075,41,2,9,2018-09-20,0.64,1,0,"Ideal Brooklyn Room, Spacious Apartment w/Garden",Carolyn,Brooklyn,Bushwick,Private room
28046097,37243605,40.71311,-73.94036,65,2,1,2019-06-30,1.0,1,303,Cozy Room in East Williamsburg Apartment,Amy,Brooklyn,Williamsburg,Private room
30015658,220601248,40.71752,-73.98886999999999,75,2,24,2019-06-23,3.14,2,7,private spacious LES bedroom,Nora,Manhattan,Lower East Side,Private room
18683699,11881734,40.65475,-73.96186,80,1,24,2017-12-11,0.92,1,0,"Private, artsy room steps from Prospect Park!!",Lauren,Brooklyn,Prospect-Lefferts Gardens,Private room
36270530,272787571,40.81374,-73.9439,125,4,0,,,1,158,Heart of Harlem Studio,Rj,Manhattan,Harlem,Entire home/apt
26185195,20480059,40.69358,-73.97065,75,3,4,2018-07-30,0.32,3,0,Private bedroom in Fort Greene home,Mallary,Brooklyn,Fort Greene,Private room
30908766,16089151,40.722190000000005,-73.73605,85,2,17,2019-06-24,2.63,1,14,Modern Studio Apartment near transportation,Sahla,Queens,Queens Village,Entire home/apt
16570631,11586393,40.68863,-73.90874000000001,80,1,1,2017-01-01,0.03,1,66,Cozy room in MASSIVE bushwick house,Jared,Brooklyn,Bushwick,Private room
21200108,151645438,40.68553,-73.99804,165,2,0,,,1,0,The Henry - A One Bedroom Cobble Hill Apartment,Parker,Brooklyn,Cobble Hill,Entire home/apt
29886141,20321004,40.68272,-73.96675,125,1,33,2019-06-24,4.34,1,0,BK Getaway:Private bath/bed/balcony near Barclays!,Sara,Brooklyn,Clinton Hill,Private room
33831129,8860345,40.71339,-73.96112,175,2,3,2019-06-17,1.14,1,4,Charming and Bright Apt. in Heart of Williamsburg,Riya,Brooklyn,Williamsburg,Entire home/apt
3423516,17256091,40.77565,-73.95085999999999,150,2,0,,,1,0,Independence in NYC,Timothy,Manhattan,Upper East Side,Entire home/apt
33994927,256680416,40.74818,-73.98246999999999,299,2,7,2019-07-02,3.18,1,16,"Stylish Large 2 Bedroom, Perfect Location",Drew,Manhattan,Murray Hill,Entire home/apt
23470849,22188,40.78046,-73.98818,90,3,2,2019-04-30,0.63,2,339,Perfect room in between walks&fun in Manhattan,Laura,Manhattan,Upper West Side,Private room
895368,4770121,40.82434,-73.93956999999999,100,180,0,,,4,365,Large 2 bedroom apt in Manhattan,Somaya,Manhattan,Harlem,Entire home/apt
6718257,26377263,40.660790000000006,-73.9342,48,30,2,2018-09-22,0.06,43,249,"Home 4 Medical Professionals - The ""Clinomania""",Stat,Brooklyn,East Flatbush,Private room
22173762,123136283,40.76403,-73.90612,280,2,69,2019-06-27,3.68,1,307,Newly renovated 3 BEDROOM in Astoria woodside NY,Niki,Queens,Astoria,Entire home/apt
17951580,112901574,40.690540000000006,-73.9328,150,2,69,2019-07-05,2.86,4,278,Townhouse on Greene,Nate,Brooklyn,Bedford-Stuyvesant,Entire home/apt
27264907,204786430,40.70665,-73.90969,53,7,4,2019-01-02,0.36,2,0,Low price private room train nearby,Shamyra,Queens,Ridgewood,Private room
12427898,67223979,40.66482,-73.99609,199,1,164,2019-06-20,4.25,1,340,NEW Modern Apartment w/ OutdoorDeck,Arkadiy,Brooklyn,Sunset Park,Entire home/apt
35847646,269656657,40.80855,-73.92948,220,30,0,,,1,180,south bronx luxury amenities building,Dev,Bronx,Port Morris,Entire home/apt
6438239,11885649,40.76313,-73.96191999999999,195,3,0,,,1,0,A spacious studio in Midtown / UES,Jay,Manhattan,Upper East Side,Entire home/apt
11337187,22570120,40.70969,-73.9592,95,30,10,2019-02-09,0.3,2,27,"Cute, cozy, hip Williamsburg nest",Charles,Brooklyn,Williamsburg,Entire home/apt
27188155,192554415,40.7297,-73.98552,250,7,16,2019-06-25,1.72,1,135,Sunny One bedroom in the heart of the East Village,Nina,Manhattan,East Village,Entire home/apt
5251719,27181498,40.70573,-74.00855,75,1,0,,,1,0,1 Bedroom in Luxury Wall street Apt,Ben,Manhattan,Financial District,Shared room
4718314,24374791,40.67893,-73.95236,90,4,12,2016-04-14,0.22,2,0,Cozy apartment in Brooklyn,Emelie,Brooklyn,Bedford-Stuyvesant,Entire home/apt
25249692,119328219,40.75439,-73.97339000000001,175,30,6,2019-05-02,0.91,1,22,wonderful presidential suite in midtown manhattan,Eric,Manhattan,Midtown,Entire home/apt
16810023,1699648,40.71842,-73.94467,95,5,66,2019-06-11,2.24,1,25,"5m walk to L, Great Location ❤️ Priv. Bath/Balcony",Benjamin,Brooklyn,Williamsburg,Private room
20923712,16795575,40.75484,-73.82323000000001,70,1,0,,,2,0,Private room in 2br apartment near subway (train),Zack,Queens,Flushing,Private room
9409873,1442864,40.72824,-73.99517,275,4,18,2019-07-01,1.9,1,85,Greenwich Village - SoHo Duplex+Balcony+Terrace,Alex,Manhattan,Greenwich Village,Entire home/apt
30046359,26603179,40.7034,-73.98544,219,3,16,2019-06-26,2.5,1,332,The Ultimate Dumbo Pad - 1 Large Bedroom~Sleeps 4,Gal,Brooklyn,DUMBO,Entire home/apt
30965475,213069141,40.7033,-73.93583000000001,60,2,1,2019-07-01,1.0,1,210,Cool Private Bedroom & Office/Living Room Bushwick,Evan,Brooklyn,Williamsburg,Private room
1374457,5386695,40.71668,-73.94083,55,28,0,,,1,365,Bedroom in Williamsburg Brooklyn,Joanne,Brooklyn,Williamsburg,Private room
20520689,146504288,40.71121,-73.95079,175,2,3,2018-12-23,0.27,1,0,The Belvedere - A Luxury One Bedroom with Loft,Rick,Brooklyn,Williamsburg,Entire home/apt
17875002,10387304,40.73057,-73.986,125,2,21,2019-07-01,0.77,2,329,Nice private room in quiet E Village apt,Michael,Manhattan,East Village,Private room
9679935,24199235,40.75328,-73.97211999999999,224,3,0,,,1,3,"Wyndham Resort Midtown 45 NYC Studio Sep 1-4, 2019",Dar,Manhattan,Midtown,Private room
20860448,23005126,40.71768,-73.77308000000001,125,3,0,,,1,363,"ROOM EN NEW YORK, MANHATTAN",Juan,Queens,Holliswood,Private room
